unitid,year,fips,ftpt,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
152530,2020,18,1,0.89,432.0,490.0,3.0,487.0
152530,2020,18,2,,0.0,0.0,0.0,0.0
152530,2020,18,99,0.89,432.0,490.0,3.0,487.0
152567,2020,18,1,0.84,522.0,618.0,0.0,618.0
152567,2020,18,2,,0.0,0.0,0.0,0.0
152567,2020,18,99,0.84,522.0,618.0,0.0,618.0
152600,2020,18,1,0.83,533.0,646.0,0.0,646.0
152600,2020,18,2,,0.0,0.0,0.0,0.0
152600,2020,18,99,0.83,533.0,646.0,0.0,646.0
152628,2020,18,1,0.36,5.0,14.0,0.0,14.0
152628,2020,18,2,0.4,2.0,5.0,0.0,5.0
152628,2020,18,99,0.37,7.0,19.0,0.0,19.0
152637,2020,18,1,0.52,13.0,25.0,0.0,25.0
152637,2020,18,2,0.67,2.0,3.0,0.0,3.0
152637,2020,18,99,0.54,15.0,28.0,0.0,28.0
152673,2020,18,1,0.84,192.0,229.0,0.0,229.0
152673,2020,18,2,,,,,
152673,2020,18,99,0.84,192.0,229.0,0.0,229.0
152798,2020,19,1,,0.0,0.0,0.0,0.0
152798,2020,19,2,,0.0,0.0,0.0,0.0
152798,2020,19,99,,0.0,0.0,0.0,0.0
152992,2020,19,1,0.61,83.0,136.0,1.0,135.0
152992,2020,19,2,,,,,
152992,2020,19,99,0.61,83.0,136.0,1.0,135.0
153001,2020,19,1,0.74,170.0,230.0,0.0,230.0
153001,2020,19,2,,0.0,0.0,0.0,0.0
153001,2020,19,99,0.74,170.0,230.0,0.0,230.0
153074,2020,19,1,0.84,16.0,19.0,0.0,19.0
153074,2020,19,2,,,,,
153074,2020,19,99,0.84,16.0,19.0,0.0,19.0
153083,2020,19,1,0.82,14.0,17.0,0.0,17.0
153083,2020,19,2,,,,,
153083,2020,19,99,0.82,14.0,17.0,0.0,17.0
153108,2020,19,1,0.73,247.0,337.0,0.0,337.0
153108,2020,19,2,,0.0,0.0,0.0,0.0
153108,2020,19,99,0.73,247.0,337.0,0.0,337.0
153126,2020,19,1,0.72,97.0,134.0,0.0,134.0
153126,2020,19,2,,0.0,0.0,0.0,0.0
153126,2020,19,99,0.72,97.0,134.0,0.0,134.0
153144,2020,19,1,0.81,308.0,379.0,0.0,379.0
153144,2020,19,2,,,,,
153144,2020,19,99,0.81,308.0,379.0,0.0,379.0
153162,2020,19,1,0.74,200.0,270.0,0.0,270.0
153162,2020,19,2,,,,,
153162,2020,19,99,0.74,200.0,270.0,0.0,270.0
153214,2020,19,1,0.6,1081.0,1811.0,0.0,1811.0
153214,2020,19,2,0.42,395.0,941.0,0.0,941.0
153214,2020,19,99,0.54,1476.0,2752.0,0.0,2752.0
153241,2020,19,1,,0.0,0.0,0.0,0.0
153241,2020,19,2,,0.0,0.0,0.0,0.0
153241,2020,19,99,,0.0,0.0,0.0,0.0
153250,2020,19,1,0.84,324.0,387.0,0.0,387.0
153250,2020,19,2,,0.0,0.0,0.0,0.0
153250,2020,19,99,0.84,324.0,387.0,0.0,387.0
153269,2020,19,1,0.86,671.0,779.0,0.0,779.0
153269,2020,19,2,0.0,0.0,3.0,0.0,3.0
153269,2020,19,99,0.86,671.0,782.0,0.0,782.0
153278,2020,19,1,0.66,255.0,384.0,0.0,384.0
153278,2020,19,2,0.14,2.0,14.0,0.0,14.0
153278,2020,19,99,0.65,257.0,398.0,0.0,398.0
153296,2020,19,1,0.53,136.0,259.0,0.0,259.0
153296,2020,19,2,0.11,1.0,9.0,0.0,9.0
153296,2020,19,99,0.51,137.0,268.0,0.0,268.0
153302,2020,19,1,0.67,30.0,45.0,0.0,45.0
153302,2020,19,2,,0.0,0.0,0.0,0.0
153302,2020,19,99,0.67,30.0,45.0,0.0,45.0
153311,2020,19,1,0.64,426.0,666.0,0.0,666.0
153311,2020,19,2,0.5,157.0,312.0,0.0,312.0
153311,2020,19,99,0.6,583.0,978.0,0.0,978.0
153320,2020,19,1,0.72,34.0,47.0,0.0,47.0
153320,2020,19,2,,0.0,0.0,0.0,0.0
153320,2020,19,99,0.72,34.0,47.0,0.0,47.0
153366,2020,19,1,0.78,151.0,193.0,0.0,193.0
153366,2020,19,2,,0.0,0.0,0.0,0.0
153366,2020,19,99,0.78,151.0,193.0,0.0,193.0
153375,2020,19,1,0.69,225.0,330.0,2.0,328.0
153375,2020,19,2,1.0,1.0,1.0,0.0,1.0
153375,2020,19,99,0.69,226.0,331.0,2.0,329.0
153384,2020,19,1,0.81,370.0,459.0,0.0,459.0
153384,2020,19,2,,,,,
153384,2020,19,99,0.81,370.0,459.0,0.0,459.0
153427,2020,19,1,,0.0,0.0,0.0,0.0
153427,2020,19,2,,,,,
153427,2020,19,99,,0.0,0.0,0.0,0.0
153445,2020,19,1,0.64,497.0,776.0,0.0,776.0
153445,2020,19,2,0.56,85.0,152.0,0.0,152.0
153445,2020,19,99,0.63,582.0,928.0,0.0,928.0
153463,2020,19,1,0.83,5.0,6.0,0.0,6.0
153463,2020,19,2,,,,,
153463,2020,19,99,0.83,5.0,6.0,0.0,6.0
153472,2020,19,1,0.54,321.0,593.0,0.0,593.0
153472,2020,19,2,0.45,18.0,40.0,0.0,40.0
153472,2020,19,99,0.54,339.0,633.0,0.0,633.0
153524,2020,19,1,0.5,518.0,1028.0,0.0,1028.0
153524,2020,19,2,0.35,64.0,181.0,0.0,181.0
153524,2020,19,99,0.48,582.0,1209.0,0.0,1209.0
153533,2020,19,1,0.65,184.0,282.0,0.0,282.0
153533,2020,19,2,0.22,11.0,50.0,0.0,50.0
153533,2020,19,99,0.59,195.0,332.0,0.0,332.0
153542,2020,19,1,,,,,
153542,2020,19,2,,,,,
153542,2020,19,99,,0.0,0.0,0.0,0.0
153597,2020,19,1,0.37,10.0,27.0,0.0,27.0
153597,2020,19,2,,,,,
153597,2020,19,99,0.37,10.0,27.0,0.0,27.0
153603,2020,19,1,0.89,4847.0,5469.0,0.0,5469.0
153603,2020,19,2,0.74,89.0,120.0,0.0,120.0
153603,2020,19,99,0.88,4936.0,5589.0,0.0,5589.0
153621,2020,19,1,0.62,93.0,151.0,0.0,151.0
153621,2020,19,2,,0.0,0.0,0.0,0.0
153621,2020,19,99,0.62,93.0,151.0,0.0,151.0
153630,2020,19,1,0.56,534.0,954.0,0.0,954.0
153630,2020,19,2,0.37,51.0,137.0,0.0,137.0
153630,2020,19,99,0.54,585.0,1091.0,0.0,1091.0
153658,2020,19,1,0.88,4339.0,4925.0,0.0,4925.0
153658,2020,19,2,0.76,34.0,45.0,0.0,45.0
153658,2020,19,99,0.88,4373.0,4970.0,0.0,4970.0
153737,2020,19,1,0.63,1205.0,1902.0,1.0,1901.0
153737,2020,19,2,0.42,223.0,530.0,0.0,530.0
153737,2020,19,99,0.59,1428.0,2432.0,1.0,2431.0
153746,2020,19,1,0.17,4.0,23.0,0.0,23.0
153746,2020,19,2,,,,,
153746,2020,19,99,0.17,4.0,23.0,0.0,23.0
153764,2020,19,1,0.52,15.0,29.0,0.0,29.0
153764,2020,19,2,,,,,
153764,2020,19,99,0.52,15.0,29.0,0.0,29.0
153773,2020,19,1,0.76,32.0,42.0,0.0,42.0
153773,2020,19,2,,,,,
153773,2020,19,99,0.76,32.0,42.0,0.0,42.0
153782,2020,19,1,0.83,5.0,6.0,0.0,6.0
153782,2020,19,2,,,,,
153782,2020,19,99,0.83,5.0,6.0,0.0,6.0
153825,2020,19,1,0.79,256.0,326.0,0.0,326.0
153825,2020,19,2,,0.0,0.0,0.0,0.0
153825,2020,19,99,0.79,256.0,326.0,0.0,326.0
153834,2020,19,1,0.77,408.0,527.0,0.0,527.0
153834,2020,19,2,,,,,
153834,2020,19,99,0.77,408.0,527.0,0.0,527.0
153861,2020,19,1,0.47,7.0,15.0,0.0,15.0
153861,2020,19,2,0.4,2.0,5.0,0.0,5.0
153861,2020,19,99,0.45,9.0,20.0,0.0,20.0
153922,2020,19,1,0.59,156.0,264.0,0.0,264.0
153922,2020,19,2,0.34,14.0,41.0,0.0,41.0
153922,2020,19,99,0.56,170.0,305.0,0.0,305.0
153977,2020,19,1,0.62,23.0,37.0,0.0,37.0
153977,2020,19,2,0.33,1.0,3.0,0.0,3.0
153977,2020,19,99,0.6,24.0,40.0,0.0,40.0
154004,2020,19,1,0.69,252.0,367.0,0.0,367.0
154004,2020,19,2,,0.0,0.0,0.0,0.0
154004,2020,19,99,0.69,252.0,367.0,0.0,367.0
154013,2020,19,1,0.8,173.0,217.0,0.0,217.0
154013,2020,19,2,0.0,0.0,1.0,0.0,1.0
154013,2020,19,99,0.79,173.0,218.0,0.0,218.0
154022,2020,6,1,0.26,135.0,516.0,0.0,516.0
154022,2020,6,2,,,,,
154022,2020,6,99,0.26,135.0,516.0,0.0,516.0
154059,2020,19,1,0.7,423.0,608.0,0.0,608.0
154059,2020,19,2,0.44,20.0,45.0,0.0,45.0
154059,2020,19,99,0.68,443.0,653.0,0.0,653.0
154095,2020,19,1,0.86,1243.0,1453.0,0.0,1453.0
154095,2020,19,2,0.6,6.0,10.0,0.0,10.0
154095,2020,19,99,0.85,1249.0,1463.0,0.0,1463.0
154101,2020,19,1,0.79,229.0,292.0,2.0,290.0
154101,2020,19,2,,,,,
154101,2020,19,99,0.79,229.0,292.0,2.0,290.0
154110,2020,19,1,0.67,243.0,363.0,1.0,362.0
154110,2020,19,2,0.52,72.0,139.0,0.0,139.0
154110,2020,19,99,0.63,315.0,502.0,1.0,501.0
154129,2020,19,1,0.78,205.0,263.0,0.0,263.0
154129,2020,19,2,0.4,10.0,25.0,0.0,25.0
154129,2020,19,99,0.75,215.0,288.0,0.0,288.0
154165,2020,19,1,0.33,1.0,3.0,0.0,3.0
154165,2020,19,2,,,,,
154165,2020,19,99,0.33,1.0,3.0,0.0,3.0
154174,2020,19,1,,,,,
154174,2020,19,2,,,,,
154174,2020,19,99,,0.0,0.0,0.0,0.0
154208,2020,19,1,0.88,7.0,8.0,0.0,8.0
154208,2020,19,2,0.79,31.0,39.0,0.0,39.0
154208,2020,19,99,0.81,38.0,47.0,0.0,47.0
154235,2020,19,1,0.83,392.0,475.0,0.0,475.0
154235,2020,19,2,0.0,0.0,2.0,0.0,2.0
154235,2020,19,99,0.82,392.0,477.0,0.0,477.0
154262,2020,19,1,,0.0,0.0,0.0,0.0
154262,2020,19,2,,0.0,0.0,0.0,0.0
154262,2020,19,99,,0.0,0.0,0.0,0.0
154332,2020,19,1,0.32,19.0,59.0,0.0,59.0
154332,2020,19,2,,,,,
154332,2020,19,99,0.32,19.0,59.0,0.0,59.0
154350,2020,19,1,0.77,224.0,292.0,0.0,292.0
154350,2020,19,2,,0.0,0.0,0.0,0.0
154350,2020,19,99,0.77,224.0,292.0,0.0,292.0
154378,2020,19,1,0.62,275.0,445.0,0.0,445.0
154378,2020,19,2,0.47,42.0,89.0,0.0,89.0
154378,2020,19,99,0.59,317.0,534.0,0.0,534.0
154396,2020,19,1,0.66,167.0,254.0,0.0,254.0
154396,2020,19,2,0.35,11.0,31.0,0.0,31.0
154396,2020,19,99,0.62,178.0,285.0,0.0,285.0
154448,2020,19,1,0.73,11.0,15.0,0.0,15.0
154448,2020,19,2,,,,,
154448,2020,19,99,0.73,11.0,15.0,0.0,15.0
154457,2020,19,1,0.67,2.0,3.0,0.0,3.0
154457,2020,19,2,,,,,
154457,2020,19,99,0.67,2.0,3.0,0.0,3.0
154466,2020,19,1,0.87,13.0,15.0,0.0,15.0
154466,2020,19,2,,,,,
154466,2020,19,99,0.87,13.0,15.0,0.0,15.0
154493,2020,19,1,0.74,151.0,204.0,0.0,204.0
154493,2020,19,2,0.57,4.0,7.0,0.0,7.0
154493,2020,19,99,0.73,155.0,211.0,0.0,211.0
154518,2020,19,1,0.26,42.0,163.0,0.0,163.0
154518,2020,19,2,0.25,3.0,12.0,0.0,12.0
154518,2020,19,99,0.26,45.0,175.0,0.0,175.0
154527,2020,19,1,0.82,327.0,397.0,0.0,397.0
154527,2020,19,2,0.0,0.0,1.0,0.0,1.0
154527,2020,19,99,0.82,327.0,398.0,0.0,398.0
154545,2020,19,1,0.89,8.0,10.0,1.0,9.0
154545,2020,19,2,,,,,
154545,2020,19,99,0.89,8.0,10.0,1.0,9.0
154572,2020,19,1,0.6,386.0,649.0,1.0,648.0
154572,2020,19,2,0.41,67.0,165.0,1.0,164.0
154572,2020,19,99,0.56,453.0,814.0,2.0,812.0
154590,2020,19,1,0.61,220.0,363.0,0.0,363.0
154590,2020,19,2,,0.0,0.0,0.0,0.0
154590,2020,19,99,0.61,220.0,363.0,0.0,363.0
154642,2020,20,1,0.54,190.0,351.0,0.0,351.0
154642,2020,20,2,0.29,34.0,116.0,0.0,116.0
154642,2020,20,99,0.48,224.0,467.0,0.0,467.0
154688,2020,20,1,0.79,192.0,244.0,0.0,244.0
154688,2020,20,2,1.0,1.0,1.0,0.0,1.0
154688,2020,20,99,0.79,193.0,245.0,0.0,245.0
154697,2020,20,1,0.61,243.0,397.0,0.0,397.0
154697,2020,20,2,0.23,45.0,196.0,0.0,196.0
154697,2020,20,99,0.49,288.0,593.0,0.0,593.0
154712,2020,20,1,0.84,438.0,524.0,0.0,524.0
154712,2020,20,2,,0.0,0.0,0.0,0.0
154712,2020,20,99,0.84,438.0,524.0,0.0,524.0
154721,2020,20,1,0.5,122.0,245.0,0.0,245.0
154721,2020,20,2,,0.0,0.0,0.0,0.0
154721,2020,20,99,0.5,122.0,245.0,0.0,245.0
154749,2020,20,1,0.7,109.0,155.0,0.0,155.0
154749,2020,20,2,,0.0,0.0,0.0,0.0
154749,2020,20,99,0.7,109.0,155.0,0.0,155.0
154800,2020,20,1,0.6,752.0,1259.0,0.0,1259.0
154800,2020,20,2,0.34,166.0,487.0,0.0,487.0
154800,2020,20,99,0.53,918.0,1746.0,0.0,1746.0
154855,2020,20,1,0.64,54.0,85.0,1.0,84.0
154855,2020,20,2,1.0,1.0,1.0,0.0,1.0
154855,2020,20,99,0.65,55.0,86.0,1.0,85.0
154907,2020,20,1,0.47,178.0,375.0,0.0,375.0
154907,2020,20,2,0.35,8.0,23.0,0.0,23.0
154907,2020,20,99,0.47,186.0,398.0,0.0,398.0
154925,2020,20,1,0.52,245.0,469.0,0.0,469.0
154925,2020,20,2,0.5,6.0,12.0,0.0,12.0
154925,2020,20,99,0.52,251.0,481.0,0.0,481.0
154934,2020,20,1,0.66,160.0,243.0,0.0,243.0
154934,2020,20,2,0.34,14.0,41.0,0.0,41.0
154934,2020,20,99,0.61,174.0,284.0,0.0,284.0
154952,2020,20,1,0.63,331.0,529.0,0.0,529.0
154952,2020,20,2,0.56,39.0,70.0,0.0,70.0
154952,2020,20,99,0.62,370.0,599.0,0.0,599.0
154998,2020,20,1,0.5,173.0,349.0,0.0,349.0
154998,2020,20,2,0.33,119.0,356.0,0.0,356.0
154998,2020,20,99,0.41,292.0,705.0,0.0,705.0
155007,2020,20,1,0.61,27.0,44.0,0.0,44.0
155007,2020,20,2,0.13,2.0,15.0,0.0,15.0
155007,2020,20,99,0.49,29.0,59.0,0.0,59.0
155025,2020,20,1,0.78,524.0,675.0,0.0,675.0
155025,2020,20,2,0.2,1.0,5.0,0.0,5.0
155025,2020,20,99,0.77,525.0,680.0,0.0,680.0
155052,2020,20,1,0.76,98.0,129.0,0.0,129.0
155052,2020,20,2,0.85,17.0,20.0,0.0,20.0
155052,2020,20,99,0.77,115.0,149.0,0.0,149.0
155061,2020,20,1,0.78,701.0,901.0,1.0,900.0
155061,2020,20,2,0.48,20.0,42.0,0.0,42.0
155061,2020,20,99,0.77,721.0,943.0,1.0,942.0
155070,2020,20,1,0.79,23.0,29.0,0.0,29.0
155070,2020,20,2,,0.0,0.0,0.0,0.0
155070,2020,20,99,0.79,23.0,29.0,0.0,29.0
155089,2020,20,1,0.67,116.0,174.0,0.0,174.0
155089,2020,20,2,,0.0,0.0,0.0,0.0
155089,2020,20,99,0.67,116.0,174.0,0.0,174.0
155098,2020,20,1,0.55,162.0,292.0,0.0,292.0
155098,2020,20,2,0.35,21.0,60.0,0.0,60.0
155098,2020,20,99,0.52,183.0,352.0,0.0,352.0
155104,2020,20,1,0.63,290.0,463.0,0.0,463.0
155104,2020,20,2,0.31,26.0,85.0,0.0,85.0
155104,2020,20,99,0.58,316.0,548.0,0.0,548.0
155140,2020,20,1,,0.0,0.0,0.0,0.0
155140,2020,20,2,,0.0,0.0,0.0,0.0
155140,2020,20,99,,0.0,0.0,0.0,0.0
155159,2020,20,1,0.93,38.0,41.0,0.0,41.0
155159,2020,20,2,,,,,
155159,2020,20,99,0.93,38.0,41.0,0.0,41.0
155177,2020,20,1,0.94,16.0,17.0,0.0,17.0
155177,2020,20,2,,0.0,0.0,0.0,0.0
155177,2020,20,99,0.94,16.0,17.0,0.0,17.0
155186,2020,20,1,0.39,163.0,417.0,0.0,417.0
155186,2020,20,2,0.23,42.0,182.0,0.0,182.0
155186,2020,20,99,0.34,205.0,599.0,0.0,599.0
155195,2020,20,1,0.66,544.0,822.0,2.0,820.0
155195,2020,20,2,0.41,68.0,164.0,0.0,164.0
155195,2020,20,99,0.62,612.0,986.0,2.0,984.0
155201,2020,20,1,0.39,80.0,206.0,0.0,206.0
155201,2020,20,2,0.35,8.0,23.0,0.0,23.0
155201,2020,20,99,0.38,88.0,229.0,0.0,229.0
155210,2020,20,1,0.63,949.0,1515.0,1.0,1514.0
155210,2020,20,2,0.43,379.0,885.0,0.0,888.0
155210,2020,20,99,0.55,1328.0,2400.0,1.0,2402.0
155283,2020,29,1,,0.0,0.0,0.0,0.0
155283,2020,29,2,,,,,
155283,2020,29,99,,0.0,0.0,0.0,0.0
155292,2020,20,1,0.56,302.0,538.0,0.0,538.0
155292,2020,20,2,0.37,128.0,346.0,0.0,346.0
155292,2020,20,99,0.49,430.0,884.0,0.0,884.0
155308,2020,20,1,0.53,9.0,17.0,0.0,17.0
155308,2020,20,2,,0.0,0.0,0.0,0.0
155308,2020,20,99,0.53,9.0,17.0,0.0,17.0
155317,2020,20,1,0.86,3476.0,4058.0,2.0,4056.0
155317,2020,20,2,0.52,35.0,67.0,0.0,67.0
155317,2020,20,99,0.85,3511.0,4125.0,2.0,4123.0
155335,2020,20,1,0.72,120.0,166.0,0.0,166.0
155335,2020,20,2,0.5,1.0,2.0,0.0,2.0
155335,2020,20,99,0.72,121.0,168.0,0.0,168.0
155353,2020,20,1,0.63,35.0,56.0,0.0,56.0
155353,2020,20,2,,,,,
155353,2020,20,99,0.63,35.0,56.0,0.0,56.0
155399,2020,20,1,0.87,2756.0,3162.0,0.0,3162.0
155399,2020,20,2,0.43,16.0,37.0,0.0,37.0
155399,2020,20,99,0.87,2772.0,3199.0,0.0,3199.0
155414,2020,20,1,0.64,90.0,141.0,0.0,141.0
155414,2020,20,2,,0.0,0.0,0.0,0.0
155414,2020,20,99,0.64,90.0,141.0,0.0,141.0
155423,2020,20,1,0.67,137.0,204.0,0.0,204.0
155423,2020,20,2,0.57,25.0,44.0,0.0,44.0
155423,2020,20,99,0.65,162.0,248.0,0.0,248.0
155450,2020,20,1,0.5,105.0,209.0,0.0,209.0
155450,2020,20,2,0.22,14.0,64.0,0.0,64.0
155450,2020,20,99,0.44,119.0,273.0,0.0,273.0
155487,2020,20,1,0.77,55.0,71.0,0.0,71.0
155487,2020,20,2,0.6,12.0,20.0,0.0,20.0
155487,2020,20,99,0.74,67.0,91.0,0.0,91.0
155496,2020,20,1,0.51,18.0,35.0,0.0,35.0
155496,2020,20,2,0.0,0.0,2.0,0.0,2.0
155496,2020,20,99,0.49,18.0,37.0,0.0,37.0
155511,2020,20,1,0.66,148.0,225.0,0.0,225.0
155511,2020,20,2,,0.0,0.0,0.0,0.0
155511,2020,20,99,0.66,148.0,225.0,0.0,225.0
155520,2020,20,1,0.6,114.0,189.0,0.0,189.0
155520,2020,20,2,,0.0,0.0,0.0,0.0
155520,2020,20,99,0.6,114.0,189.0,0.0,189.0
155566,2020,20,1,0.6,171.0,287.0,0.0,287.0
155566,2020,20,2,0.43,16.0,37.0,0.0,37.0
155566,2020,20,99,0.58,187.0,324.0,0.0,324.0
155593,2020,20,1,0.85,148.0,175.0,0.0,175.0
155593,2020,20,2,0.5,3.0,6.0,0.0,6.0
155593,2020,20,99,0.83,151.0,181.0,0.0,181.0
155618,2020,20,1,0.59,140.0,237.0,0.0,237.0
155618,2020,20,2,1.0,2.0,2.0,0.0,2.0
155618,2020,20,99,0.59,142.0,239.0,0.0,239.0
155627,2020,20,1,0.6,109.0,182.0,0.0,182.0
155627,2020,20,2,0.14,1.0,7.0,0.0,7.0
155627,2020,20,99,0.58,110.0,189.0,0.0,189.0
155636,2020,20,1,,,,,
155636,2020,20,2,,,,,
155636,2020,20,99,,0.0,0.0,0.0,0.0
155681,2020,20,1,0.74,641.0,866.0,0.0,867.0
155681,2020,20,2,0.21,3.0,14.0,0.0,14.0
155681,2020,20,99,0.73,644.0,880.0,0.0,881.0
155715,2020,20,1,0.65,177.0,271.0,0.0,271.0
155715,2020,20,2,0.17,2.0,12.0,0.0,12.0
155715,2020,20,99,0.63,179.0,283.0,0.0,283.0
155812,2020,20,1,0.66,99.0,149.0,0.0,149.0
155812,2020,20,2,,,,,
155812,2020,20,99,0.66,99.0,149.0,0.0,149.0
155830,2020,20,1,0.66,43.0,65.0,0.0,65.0
155830,2020,20,2,0.74,14.0,19.0,0.0,19.0
155830,2020,20,99,0.68,57.0,84.0,0.0,84.0
155858,2020,20,1,0.56,201.0,356.0,0.0,356.0
155858,2020,20,2,0.25,9.0,36.0,0.0,36.0
155858,2020,20,99,0.54,210.0,392.0,0.0,392.0
155900,2020,20,1,0.53,85.0,160.0,0.0,160.0
155900,2020,20,2,,0.0,0.0,0.0,0.0
155900,2020,20,99,0.53,85.0,160.0,0.0,160.0
155937,2020,20,1,0.58,80.0,139.0,0.0,139.0
155937,2020,20,2,,,,,
155937,2020,20,99,0.58,80.0,139.0,0.0,139.0
155973,2020,20,1,0.5,62.0,125.0,0.0,125.0
155973,2020,20,2,,,,,
155973,2020,20,99,0.5,62.0,125.0,0.0,125.0
156082,2020,20,1,0.7,498.0,715.0,0.0,715.0
156082,2020,20,2,0.36,26.0,73.0,0.0,73.0
156082,2020,20,99,0.66,524.0,788.0,0.0,788.0
156107,2020,20,1,0.5,217.0,434.0,0.0,434.0
156107,2020,20,2,0.38,116.0,302.0,0.0,302.0
156107,2020,20,99,0.45,333.0,736.0,0.0,736.0
156125,2020,20,1,0.71,1156.0,1631.0,0.0,1631.0
156125,2020,20,2,0.33,19.0,58.0,0.0,58.0
156125,2020,20,99,0.7,1175.0,1689.0,0.0,1689.0
156134,2020,20,1,0.56,101.0,180.0,1.0,179.0
156134,2020,20,2,,,,,
156134,2020,20,99,0.56,101.0,180.0,1.0,179.0
156189,2020,21,1,0.65,130.0,199.0,0.0,199.0
156189,2020,21,2,,,,,
156189,2020,21,99,0.65,130.0,199.0,0.0,199.0
156213,2020,21,1,0.81,233.0,290.0,1.0,289.0
156213,2020,21,2,0.0,0.0,2.0,0.0,2.0
156213,2020,21,99,0.8,233.0,292.0,1.0,291.0
156231,2020,21,1,0.62,233.0,376.0,0.0,376.0
156231,2020,21,2,0.51,63.0,124.0,0.0,124.0
156231,2020,21,99,0.59,296.0,500.0,0.0,500.0
156277,2020,21,1,0.5,7.0,14.0,0.0,14.0
156277,2020,21,2,,,,,
156277,2020,21,99,0.5,7.0,14.0,0.0,14.0
156286,2020,21,1,0.84,516.0,616.0,0.0,616.0
156286,2020,21,2,1.0,1.0,1.0,0.0,1.0
156286,2020,21,99,0.84,517.0,617.0,0.0,617.0
156295,2020,21,1,0.87,361.0,413.0,0.0,413.0
156295,2020,21,2,,,,,
156295,2020,21,99,0.87,361.0,413.0,0.0,413.0
156310,2020,21,1,0.76,26.0,35.0,1.0,34.0
156310,2020,21,2,1.0,2.0,2.0,0.0,2.0
156310,2020,21,99,0.78,28.0,37.0,1.0,36.0
156338,2020,21,1,0.71,377.0,531.0,0.0,531.0
156338,2020,21,2,0.47,136.0,288.0,0.0,288.0
156338,2020,21,99,0.63,513.0,819.0,0.0,819.0
156356,2020,21,1,0.71,106.0,150.0,0.0,150.0
156356,2020,21,2,0.0,0.0,1.0,0.0,1.0
156356,2020,21,99,0.7,106.0,151.0,0.0,151.0
156365,2020,21,1,0.64,397.0,616.0,0.0,616.0
156365,2020,21,2,0.33,7.0,21.0,0.0,21.0
156365,2020,21,99,0.63,404.0,637.0,0.0,637.0
156392,2020,21,1,0.63,966.0,1534.0,1.0,1533.0
156392,2020,21,2,0.48,232.0,488.0,1.0,487.0
156392,2020,21,99,0.59,1198.0,2022.0,2.0,2020.0
156408,2020,21,1,0.89,317.0,355.0,0.0,355.0
156408,2020,21,2,,,,,
156408,2020,21,99,0.89,317.0,355.0,0.0,355.0
156417,2020,21,1,0.82,14.0,17.0,0.0,17.0
156417,2020,21,2,1.0,1.0,1.0,0.0,1.0
156417,2020,21,99,0.83,15.0,18.0,0.0,18.0
156426,2020,21,1,0.75,6.0,8.0,0.0,8.0
156426,2020,21,2,0.85,23.0,27.0,0.0,27.0
156426,2020,21,99,0.83,29.0,35.0,0.0,35.0
156471,2020,21,1,0.15,4.0,27.0,0.0,27.0
156471,2020,21,2,0.0,0.0,1.0,0.0,1.0
156471,2020,21,99,0.14,4.0,28.0,0.0,28.0
156541,2020,21,1,0.66,487.0,741.0,0.0,741.0
156541,2020,21,2,0.2,3.0,15.0,0.0,15.0
156541,2020,21,99,0.65,490.0,756.0,0.0,756.0
156620,2020,21,1,0.79,1514.0,1905.0,0.0,1905.0
156620,2020,21,2,0.45,14.0,31.0,0.0,31.0
156620,2020,21,99,0.79,1528.0,1936.0,0.0,1936.0
156648,2020,21,1,0.61,468.0,767.0,1.0,766.0
156648,2020,21,2,0.36,116.0,325.0,0.0,325.0
156648,2020,21,99,0.54,584.0,1092.0,1.0,1091.0
156745,2020,21,1,0.71,224.0,314.0,0.0,314.0
156745,2020,21,2,,0.0,0.0,0.0,0.0
156745,2020,21,99,0.71,224.0,314.0,0.0,314.0
156754,2020,21,1,1.0,2.0,2.0,0.0,2.0
156754,2020,21,2,,,,,
156754,2020,21,99,1.0,2.0,2.0,0.0,2.0
156790,2020,21,1,0.6,209.0,350.0,0.0,350.0
156790,2020,21,2,0.63,34.0,54.0,0.0,54.0
156790,2020,21,99,0.6,243.0,404.0,0.0,404.0
156842,2020,21,1,0.8,4.0,5.0,0.0,5.0
156842,2020,21,2,0.79,33.0,42.0,0.0,42.0
156842,2020,21,99,0.79,37.0,47.0,0.0,47.0
156851,2020,21,1,0.53,99.0,186.0,0.0,186.0
156851,2020,21,2,0.45,30.0,66.0,0.0,66.0
156851,2020,21,99,0.51,129.0,252.0,0.0,252.0
156860,2020,21,1,0.61,155.0,255.0,0.0,255.0
156860,2020,21,2,0.33,66.0,198.0,0.0,198.0
156860,2020,21,99,0.49,221.0,453.0,0.0,453.0
156921,2020,21,1,0.63,493.0,788.0,0.0,788.0
156921,2020,21,2,0.48,599.0,1262.0,1.0,1261.0
156921,2020,21,99,0.53,1092.0,2050.0,1.0,2049.0
156967,2020,21,1,0.83,5.0,6.0,0.0,6.0
156967,2020,21,2,,,,,
156967,2020,21,99,0.83,5.0,6.0,0.0,6.0
157021,2020,21,1,,0.0,0.0,0.0,0.0
157021,2020,21,2,,0.0,0.0,0.0,0.0
157021,2020,21,99,,0.0,0.0,0.0,0.0
157030,2020,21,1,1.0,11.0,14.0,3.0,11.0
157030,2020,21,2,1.0,1.0,1.0,0.0,1.0
157030,2020,21,99,1.0,12.0,15.0,3.0,12.0
157058,2020,21,1,0.78,303.0,386.0,0.0,386.0
157058,2020,21,2,0.06,5.0,90.0,0.0,90.0
